"category","bucket","featureId","sourceLine","blockKey","text"
"driver","general","F1556","1556","driver-f1556-line-1556","- Night driving limits"
"driver","general","F1557","1557","driver-f1557-line-1557","- Mandatory break enforcement"
"driver","general","F1558","1558","driver-f1558-line-1558","- Performance degradation alerts"
"driver","general","F1559","1559","driver-f1559-line-1559","- **Auto-Block System (ऑटो-ब्लॉक सिस्टम)**"
"driver","general","F1560","1560","driver-f1560-line-1560","- 3-month verification rule tracking"
"driver","general","F1561","1561","driver-f1561-line-1561","- Auto-block drivers with expired documents"
"driver","general","F1562","1562","driver-f1562-line-1562","- Auto-block low-rated drivers (below 3 stars)"
"driver","general","F1563","1563","driver-f1563-line-1563","- Complaint-based auto-investigation"
"driver","general","F1564","1564","driver-f1564-line-1564","- Auto-unblock after document renewal"
"driver","general","F1565","1565","driver-f1565-line-1565","- Admin override option"
"driver","general","F1566","1566","driver-f1566-line-1566","### 7. फ्रॉड डिटेक्शन (Fraud Detection & Prevention)"
"driver","general","F1567","1567","driver-f1567-line-1567","- **Wallet Fraud Alert (वॉलेट फ्रॉड अलर्ट)**"
"driver","general","F1568","1568","driver-f1568-line-1568","- Suspicious transaction detection"
"driver","general","F1569","1569","driver-f1569-line-1569","- Auto wallet freeze on fraud suspicion"
"driver","general","F1570","1570","driver-f1570-line-1570","- Pattern recognition for unusual activities"
"driver","general","F1571","1571","driver-f1571-line-1571","- Multiple account detection"
"driver","general","F1572","1572","driver-f1572-line-1572","- Fake booking detection"
"driver","general","F1573","1573","driver-f1573-line-1573","- AI-based document verification"
"driver","general","F1574","1574","driver-f1574-line-1574","- Admin alerts for suspicious activities"
"driver","general","F1575","1575","driver-f1575-line-1575","### 8. सेफ्टी और मॉनिटरिंग (Safety & Live Monitoring)"
"driver","general","F1576","1576","driver-f1576-line-1576","- **Live Map (लाइव मैप)**"
"driver","general","F1577","1577","driver-f1577-line-1577","- All active taxis real-time GPS location on single screen"
"driver","general","F1578","1578","driver-f1578-line-1578","- Route tracking"
"driver","general","F1579","1579","driver-f1579-line-1579","- Speed monitoring"
"driver","general","F1580","1580","driver-f1580-line-1580","- **Emergency SOS System (इमरजेंसी अलर्ट)**"
"driver","general","F1581","1581","driver-f1581-line-1581","- Instant alert when customer/driver presses SOS"
"driver","general","F1582","1582","driver-f1582-line-1582","- Siren notification to admin"
"driver","general","F1583","1583","driver-f1583-line-1583","- GPS location of emergency"
"driver","general","F1584","1584","driver-f1584-line-1584","- Quick action panel"
"driver","general","F1585","1585","driver-f1585-line-1585","- Police coordination system"
"driver","general","F1586","1586","driver-f1586-line-1586","- **Heat Map (हीट मैप)**"
"driver","general","F1587","1587","driver-f1587-line-1587","- District-wise pending bookings visualization"
"driver","general","F1588","1588","driver-f1588-line-1588","- High-demand area identification"
"driver","auto-suggestion","F1589","1589","driver-f1589-line-1589","- Resource allocation suggestions"
"driver","general","F1590","1590","driver-f1590-line-1590","- **Virtual Escort (वर्चुअल एस्कॉर्ट)**"
"driver","general","F1591","1591","driver-f1591-line-1591","- Special monitoring for solo female travelers"
"driver","general","F1592","1592","driver-f1592-line-1592","- International tourist trip tracking"
"driver","general","F1593","1593","driver-f1593-line-1593","- Step-by-step trip monitoring"
"driver","general","F1594","1594","driver-f1594-line-1594","- Route deviation alerts"
"driver","general","F1595","1595","driver-f1595-line-1595","- Incident reporting"
"driver","general","F1596","1596","driver-f1596-line-1596","- Insurance claim processing"
"driver","general","F1597","1597","driver-f1597-line-1597","### 9. कंटेंट मैनेजमेंट (Content Management System)"
"driver","general","F1598","1598","driver-f1598-line-1598","- **Tourist Places Management**"
"driver","general","F1599","1599","driver-f1599-line-1599","- Add/Edit/Delete Rajasthan tourist places"
"driver","general","F1600","1600","driver-f1600-line-1600","- Upload historical information"
"driver","general","F1601","1601","driver-f1601-line-1601","- Update timings, entry fees"
"driver","general","F1602","1602","driver-f1602-line-1602","- Photo gallery management"
"driver","general","F1603","1603","driver-f1603-line-1603","- Temple aarti timings update"
"driver","general","F1604","1604","driver-f1604-line-1604","- Best time to visit information"
"driver","general","F1605","1605","driver-f1605-line-1605","- **Partner Management (पार्टनर और वेंडर मैनेजमेंट)**"
"driver","general","F1606","1606","driver-f1606-line-1606","- Hotel database management"
"driver","general","F1607","1607","driver-f1607-line-1607","- Hotel/Shop rating tracking (ग्राहकों ने किस होटल को सबसे ज्यादा पसंद किया)"
"driver","general","F1608","1608","driver-f1608-line-1608","- Restaurant recommendations list"
"driver","general","F1609","1609","driver-f1609-line-1609","- Shopping guide (handicraft shops)"
"driver","general","F1610","1610","driver-f1610-line-1610","- Vendor agreement tracking"
"driver","general","F1611","1611","driver-f1611-line-1611","- Agreement expiry alerts"
"driver","general","F1612","1612","driver-f1612-line-1612","- Commission rate management"
"driver","general","F1613","1613","driver-f1613-line-1613","- Partner performance analytics"
"driver","auto-suggestion","F1614","1614","driver-f1614-line-1614","- **Suggestions Engine (सुझाव इंजन)**"
"driver","general","F1615","1615","driver-f1615-line-1615","- Edit best hotels list shown to customers"
"driver","general","F1616","1616","driver-f1616-line-1616","- Edit best shops list"
"driver","general","F1617","1617","driver-f1617-line-1617","- Recommendation algorithm tuning"
"driver","general","F1618","1618","driver-f1618-line-1618","- Featured partners management"
"driver","general","F1619","1619","driver-f1619-line-1619","### 10. प्रोमो कोड मैनेजमेंट (Promo Code Management)"
"driver","general","F1620","1620","driver-f1620-line-1620","- Create new promo codes"
"driver","general","F1621","1621","driver-f1621-line-1621","- Set discount (percentage or flat)"
"driver","general","F1622","1622","driver-f1622-line-1622","- Validity period setting"
"driver","general","F1623","1623","driver-f1623-line-1623","- Usage limit configuration"
"driver","general","F1624","1624","driver-f1624-line-1624","- Per-user limit"
"driver","general","F1625","1625","driver-f1625-line-1625","- Target specific users or all"
"driver","general","F1626","1626","driver-f1626-line-1626","- Seasonal offers creation"
"driver","general","F1627","1627","driver-f1627-line-1627","- Referral program settings"
"driver","general","F1628","1628","driver-f1628-line-1628","- Usage analytics"
"driver","general","F1629","1629","driver-f1629-line-1629","- Active/Inactive toggle"
"driver","general","F1630","1630","driver-f1630-line-1630","### 11. वाहन और किराया सेटिंग्स (Vehicle & Fare Settings)"
"driver","general","F1631","1631","driver-f1631-line-1631","- Vehicle types management"
"driver","general","F1632","1632","driver-f1632-line-1632","- Base fare per vehicle type"
"driver","general","F1633","1633","driver-f1633-line-1633","- Per KM rate setting"
"driver","general","F1634","1634","driver-f1634-line-1634","- Minimum fare configuration"
"driver","general","F1635","1635","driver-f1635-line-1635","- GST rate setting"
"driver","general","F1636","1636","driver-f1636-line-1636","- Peak hours pricing"
"driver","general","F1637","1637","driver-f1637-line-1637","- Route-based package pricing"
"driver","general","F1638","1638","driver-f1638-line-1638","- Surge pricing rules"
"driver","general","F1639","1639","driver-f1639-line-1639","- Fare calculator configuration"
"driver","general","F1640","1640","driver-f1640-line-1640","### 12. रिपोर्ट्स और एनालिटिक्स (Reports & Analytics)"
"driver","general","F1641","1641","driver-f1641-line-1641","- Daily/Weekly/Monthly reports"
"driver","general","F1642","1642","driver-f1642-line-1642","- Revenue reports"
"driver","general","F1643","1643","driver-f1643-line-1643","- Booking trends analysis"
"driver","general","F1644","1644","driver-f1644-line-1644","- Driver performance reports"
"driver","general","F1645","1645","driver-f1645-line-1645","- Customer analytics"
"driver","general","F1646","1646","driver-f1646-line-1646","- Most popular routes"
"driver","general","F1647","1647","driver-f1647-line-1647","- Peak hours analysis"
"driver","general","F1648","1648","driver-f1648-line-1648","- Conversion rate tracking"
"driver","general","F1649","1649","driver-f1649-line-1649","- Export to PDF/Excel"
"driver","general","F1650","1650","driver-f1650-line-1650","### 13. सपोर्ट टिकट मैनेजमेंट (Support & Ticket Management)"
"driver","general","F1651","1651","driver-f1651-line-1651","- All support tickets (customers + drivers)"
"driver","general","F1652","1652","driver-f1652-line-1652","- Ticket priority (High/Medium/Low)"
"driver","general","F1653","1653","driver-f1653-line-1653","- Assign to team members"
"driver","general","F1654","1654","driver-f1654-line-1654","- Status tracking (Open/In-Progress/Resolved)"
"driver","general","F1655","1655","driver-f1655-line-1655","- Response time monitoring"
"driver","general","F1656","1656","driver-f1656-line-1656","- Live chat system"
"driver","general","F1657","1657","driver-f1657-line-1657","- Email response integration"
"driver","general","F1658","1658","driver-f1658-line-1658","- FAQ management"
"driver","general","F1659","1659","driver-f1659-line-1659","### 14. सेटिंग्स और कॉन्फ़िगरेशन (Settings & Configuration)"
"driver","general","F1660","1660","driver-f1660-line-1660","- Admin user management"
"driver","general","F1661","1661","driver-f1661-line-1661","- Role-based access control"
"driver","general","F1662","1662","driver-f1662-line-1662","- Payment gateway settings"
"driver","general","F2029","2029","driver-f2029-line-2029","डायनेमिक प्राइसिंग: मांग अनुसार किराया।"
"driver","general","F2030","2030","driver-f2030-line-2030","ऑटो-रिफंड इंजन: तत्काल वापसी।"
"driver","general","F2031","2031","driver-f2031-line-2031","स्मार्ट वेदर अलर्ट: लाइव चेतावनी।"
"driver","general","F2032","2032","driver-f2032-line-2032","ऑटो-बिल जनरेटर: सटीक डिजिटल बिल।"
"driver","general","F2033","2033","driver-f2033-line-2033","AI चैटबॉट: 24/7 ग्राहक सहायता।"
"driver","general","F2034","2034","driver-f2034-line-2034","चेहरे की पहचान (Face ID): ड्राइवर वेरिफिकेशन।"
"driver","auto-suggestion","F2035","2035","driver-f2035-line-2035","ऑटो-रूट ऑप्टिमाइज़र: सुरक्षित रास्ते का सुझाव।"
"driver","general","F2036","2036","driver-f2036-line-2036","स्मार्ट नोटिफिकेशन: ट्रिप अपडेट अलर्ट।"
"driver","general","F2037","2037","driver-f2037-line-2037","AI कूपन जनरेटर: व्यवहार अनुसार ऑफर।"
"driver","general","F2072","2072","driver-f2072-line-2072","नाइट होल्ड नियम: ड्राइवर का रात का भत्ता।"
"driver","general","F2073","2073","driver-f2073-line-2073","ड्राइवर ड्यूटी लिमिट: घंटों की सीमा।"
"driver","general","F2078","2078","driver-f2078-line-2078","ड्राइवर पुलिस वेरिफिकेशन: क्लीयरेंस सर्टिफिकेट।"
"driver","general","F2084","2084","driver-f2084-line-2084","ड्राइवर पहचान पत्र: आधिकारिक आईडी।"
"driver","general","F2092","2092","driver-f2092-line-2092","वाहन प्रदूषण सर्टिफिकेट (PUC): वेबसाइट पर लाइव सर्टिफिकेट।"
"driver","general","F2093","2093","driver-f2093-line-2093","ड्राइवर बैकग्राउंड चेक: पिछले 5 साल का क्रिमिनल रिकॉर्ड चेक।"
"driver","general","F2095","2095","driver-f2095-line-2095","वाहन आग बुझाने का यंत्र (Fire Extinguisher): हर गाड़ी में अनिवार्य।"
"driver","general","F2100","2100","driver-f2100-line-2100","ड्राइवर ट्रेनिंग सर्टिफिकेट: व्यवहार और सुरक्षा की ट्रेनिंग का प्रमाण।"
"driver","general","F2139","2139","driver-f2139-line-2139","लाइव अपडेट: ड्राइवर के पहुँचने का सेकंड-दर-सेकंड समय।"
"driver","general","F2144","2144","driver-f2144-line-2144","शॉर्टकट गाइड: ड्राइवर के लिए संकरी गलियों का रास्ता।"
"driver","general","F2150","2150","driver-f2150-line-2150","पार्किंग अलर्ट: नो-पार्किंग जोन में ड्राइवर को चेतावनी।"
"driver","general","F2153","2153","driver-f2153-line-2153","ड्राइवर फोटो मैसेज: 'मैं यहाँ खड़ा हूँ' का रीयल-टाइम फोटो।"
"driver","general","F2157","2157","driver-f2157-line-2157","ब्रेक सूचना: ड्राइवर के भोजन या फ्यूल ब्रेक की पारदर्शिता।"
"driver","general","F2161","2161","driver-f2161-line-2161","वॉयस गाइड: ड्राइवर के लिए स्थानीय भाषा में निर्देश।"
"driver","general","F2272","2272","driver-f2272-line-2272","महिला ड्राइवर: महिला सुरक्षा हेतु विशेष अनुरोध विकल्प।"
"driver","general","F2274","2274","driver-f2274-line-2274","व्हीलचेयर एक्सेस: दिव्यांग सुलभ वाहनों का चयन।"
"driver","general","F2286","2286","driver-f2286-line-2286","छतरी सेवा: बारिश या धूप में ड्राइवर द्वारा छतरी प्रदान करना।"
"driver","general","F2306","2306","driver-f2306-line-2306","चेहरे की पहचान: ड्राइवर वेरिफिकेशन के लिए फेस आईडी।"
"driver","auto-suggestion","F2318","2318","driver-f2318-line-2318","फ्यूल ट्रैकिंग: ड्राइवर को सबसे सस्ते और पास के पेट्रोल पंप का एआई सुझाव।"
"driver","auto-suggestion","F2319","2319","driver-f2319-line-2319","ब्रेक अलर्ट: ड्राइवर को थकान होने पर आराम करने का आटोमेटिक सुझाव।"
"driver","general","F2324","2324","driver-f2324-line-2324","ड्राइवर बिहेवियर मॉनिटर: कठोर ब्रेक या तेज़ मोड़ लेने पर ड्राइवर को चेतावनी।"
"driver","general","F2336","2336","driver-f2336-line-2336","सेल्फी अटेंडेंस: ड्यूटी शुरू होने से पहले ड्राइवर की वर्दी वाली फोटो।"
"driver","general","F2343","2343","driver-f2343-line-2343","नाइट होल्ड नियम: रात को रुकने पर ड्राइवर के भत्ते का पारदर्शी हिसाब।"
"driver","general","F2344","2344","driver-f2344-line-2344","ड्यूटी लिमिट: ड्राइवर के काम करने के घंटों की सीमा तय करना (सुरक्षा हेतु)।"
"driver","general","F2349","2349","driver-f2349-line-2349","पुलिस वेरिफिकेशन: हर ड्राइवर का आधिकारिक क्लीयरेंस सर्टिफिकेट।"
"driver","general","F2355","2355","driver-f2355-line-2355","आधिकारिक आईडी: हर ड्राइवर के पास वेबसाइट का डिजिटल पहचान पत्र।"
"driver","general","F2364","2364","driver-f2364-line-2364","बैकग्राउंड चेक: ड्राइवरों के पिछले 5 साल के रिकॉर्ड की जांच।"
"driver","general","F2371","2371","driver-f2371-line-2371","ट्रेनिंग सर्टिफिकेट: ड्राइवर के व्यवहार और गाइड स्किल्स का प्रमाण।"
"driver","general","F2400","2400","driver-f2400-line-2400","गूगल रिव्यु लिंक: सीधे गूगल मैप्स पर रेटिंग देने का बटन।"
"driver","general","F2407","2407","driver-f2407-line-2407","ड्राइवर रेटिंग फिल्टर: केवल 4.5+ रेटिंग वाले ड्राइवरों का चयन।"
"driver","general","F2430","2430","driver-f2430-line-2430","नो-पार्किंग अलर्ट: ड्राइवर को ऐप पर ही लाल रंग से वर्जित क्षेत्रों की चेतावनी।"
"driver","general","F2447","2447","driver-f2447-line-2447","ड्राइवर स्टेटस मोड: क्या ड्राइवर खाना खा रहा है या गाड़ी धो रहा है, इसकी रीयल सूचना।"
"driver","general","F2504","2504","driver-f2504-line-2504","भाषा और बोलियां: उस जिले की स्थानीय भाषा में ड्राइवर का अभिवादन।"
"driver","general","F2585","2585","driver-f2585-line-2585","इकोनॉमी वाहन: बजट यात्रियों के लिए साफ़-सुथरी कॉम्पैक्ट गाड़ियाँ।"
"driver","general","F2594","2594","driver-f2594-line-2594","महिला ड्राइवर: महिला यात्रियों के लिए सुरक्षित महिला चालक का विकल्प।"
"driver","general","F2596","2596","driver-f2596-line-2596","व्हीलचेयर एक्सेस: बुजुर्गों और दिव्यांगों के लिए सुलभ वाहन (Ramp)।"
"driver","general","F2614","2614","driver-f2614-line-2614","शाही वर्दी नियम: ड्राइवर के लिए साफ़-सुथरी वर्दी और राजस्थानी साफ़ा (पगड़ी) पहनना अनिवार्य।"
"driver","general","F2617","2617","driver-f2617-line-2617","सेंसिटिव लगेज हैंडलिंग: कांच या कीमती सामान के लिए ड्राइवर को विशेष ट्रेनिंग और निर्देश।"
"driver","general","F2624","2624","driver-f2624-line-2624","विंडशील्ड नेविगेशन: ड्राइवर के लिए मैप का शीशे पर रिफ्लेक्शन (Heads-up Display)।"
"driver","general","F2635","2635","driver-f2635-line-2635","फेस रिकग्निशन: ड्राइवर की पहचान सुनिश्चित करने के लिए चेहरे की डिजिटल जांच।"
"driver","general","F2646","2646","driver-f2646-line-2646","फ्यूल स्टेशन गाइड: ड्राइवर को रास्ते में सबसे अच्छे और सस्ते पेट्रोल पंप बताना।"
"driver","auto-suggestion","F2647","2647","driver-f2647-line-2647","थकान पहचान प्रणाली: ड्राइवर को लम्बे समय बाद आराम करने का सुझाव देना।"
"driver","general","F2652","2652","driver-f2652-line-2652","ड्राइवर आचरण मॉनिटर: तेज़ गाड़ी चलाने या कठोर ब्रेक मारने पर एडमिन को अलर्ट।"
"driver","general","F2665","2665","driver-f2665-line-2665","यूनिफॉर्म अटेंडेंस: ड्राइवर की ड्यूटी शुरू होने से पहले वर्दी और गाड़ी की फोटो।"
"driver","general","F2673","2673","driver-f2673-line-2673","ड्राइवर ड्यूटी लिमिट: ड्राइवर के काम के घंटों पर सुरक्षा हेतु सीमा लगाना।"
"driver","general","F2678","2678","driver-f2678-line-2678","पुलिस क्लीयरेंस: हर ड्राइवर का पुलिस वेरिफिकेशन डेटाबेस में होना।"
"driver","general","F2684","2684","driver-f2684-line-2684","आधिकारिक ड्राइवर आईडी: हर चालक के पास कंपनी का डिजिटल पहचान पत्र।"
"driver","general","F2693","2693","driver-f2693-line-2693","ड्राइवर बैकग्राउंड चेक: पिछले 5 साल के रिकॉर्ड की विस्तृत जांच।"
"driver","general","F2700","2700","driver-f2700-line-2700","व्यवहार ट्रेनिंग: ड्राइवरों को अतिथि सत्कार की विशेष ट्रेनिंग का प्रमाण।"
"driver","general","F2734","2734","driver-f2734-line-2734","ड्राइवर रेटिंग फिल्टर: एडमिन पैनल पर केवल बेस्ट ड्राइवरों को ही काम देना।"
"driver","general","F2741","2741","driver-f2741-line-2741","ड्राइवर लाइसेंस सिंक: लाइसेंस एक्सपायर होने से पहले ऑटो-रिमूवल सिस्टम।"
"driver","general","F2749","2749","driver-f2749-line-2749","ड्राइवर रेटिंग बैज: 'गोल्डन ड्राइवर' या 'सिल्वर ड्राइवर' का तमगा।"
"driver","general","F2759","2759","driver-f2759-line-2759","ड्राइवर मेडिकल चेकअप: हर 6 महीने में ड्राइवर के स्वास्थ्य की डिजिटल रिपोर्ट।"
"driver","general","F2769","2769","driver-f2769-line-2769","शाही शिष्टाचार ट्रेनिंग: ड्राइवरों के लिए हर महीने व्यवहार की क्लास।"
"driver","general","F2779","2779","driver-f2779-line-2779","स्मार्ट ड्राइवर लॉग: ड्राइवर ने आज कितनी मेहनत की, उसका पूरा चार्ट।"
"driver","general","F2806","2806","driver-f2806-line-2806","शाही शिष्टाचार: ड्राइवर द्वारा दरवाजा खोलने का विशेष नियम।"
"driver","general","F2807","2807","driver-f2807-line-2807","राजस्थानी बोलियां: ड्राइवर का उसी जिले की बोली में बात करना।"
"driver","general","F2815","2815","driver-f2815-line-2815","ड्राइवर कमीशन पारदर्शी चार्ट: एडमिन पैनल पर ड्राइवर के हिस्से और कंपनी के मुनाफे का साफ़ हिसाब।"
"driver","general","F2816","2816","driver-f2816-line-2816","इंस्टेंट पे-आउट बटन: बटन दबाते ही ड्राइवर के बैंक खाते में पैसा भेजने की व्यवस्था।"
"driver","general","F2854","2854","driver-f2854-line-2854","बेस्ट ड्राइवर रिवॉर्ड: सबसे अच्छी रेटिंग वाले ड्राइवर को 'शाही सारथी' का बैज।"
"driver","general","F2861","2861","driver-f2861-line-2861","लाइसेंस एक्सपायरी अलर्ट: ड्राइवर का लाइसेंस खत्म होने से पहले ही एडमिन को चेतावनी।"
"driver","general","F2869","2869","driver-f2869-line-2869","ड्राइवर बिहेवियर बैज: शांत और सुरक्षित चलाने वालों के लिए 'गोल्डन व्हील' सम्मान।"
"driver","general","F2879","2879","driver-f2879-line-2879","ड्राइवर आई-चेकअप: हर 6 महीने में ड्राइवर के आँखों की जांच की डिजिटल रिपोर्ट।"
"driver","general","F2889","2889","driver-f2889-line-2889","व्यवहार कुशलता ट्रेनिंग: ड्राइवरों के लिए हर 3 महीने में 'शाही आतिथ्य' कार्यशाला।"
"driver","general","F2899","2899","driver-f2899-line-2899","ड्राइवर वर्क लॉग: ड्राइवर ने आज कितने घंटे और कितने किमी ड्राइव किया, इसका चार्ट।"
"driver","general","F2906","2906","driver-f2906-line-2906","ओवरस्पीडिंग सायरन: 80 की गति पार करते ही ड्राइवर और एडमिन को अलर्ट।"
"driver","general","F2909","2909","driver-f2909-line-2909","ड्राइवर वर्दी सेल्फी: ड्यूटी पर आने से पहले ड्राइवर की ताजा फोटो का अनिवार्य अपडेट।"
"driver","general","F2912","2912","driver-f2912-line-2912","विषय: वाहन स्वच्छता मानक, ड्राइवर आचरण एवं ग्लोबल यूजर एक्सपीरियंस"
"driver","general","F2913","2913","driver-f2913-line-2913","स्वच्छता शपथ: हर सुबह गाड़ी की सफाई के बाद ड्राइवर द्वारा 'क्लीन्लीनेस चेकलिस्ट' भरना।"
"driver","general","F2921","2921","driver-f2921-line-2921","ड्राइवर ग्रूमिंग: ड्राइवर के नाखूनों, दाढ़ी और बालों का साफ-सुथरा (Well Groomed) होना।"
"driver","general","F2922","2922","driver-f2922-line-2922","नेम प्लेट प्रदर्शन: डैशबोर्ड पर ड्राइवर का नाम और फोटो स्पष्ट रूप से प्रदर्शित करना।"
"driver","general","F2923","2923","driver-f2923-line-2923","नो-टिप पॉलिसी: वेबसाइट पर स्पष्ट उल्लेख कि अजय भाई की कंपनी में ड्राइवर को टिप मांगना वर्जित है।"
"driver","general","F2924","2924","driver-f2924-line-2924","पॉलाइट कम्युनिकेशन: ड्राइवर द्वारा ""जी हुकुम"" और ""पधारो"" जैसे शब्दों का सम्मानजनक उपयोग।"
"driver","general","F2927","2927","driver-f2927-line-2927","रास्ते का ज्ञान: ड्राइवर को बिना गूगल मैप देखे भी शहर की प्रमुख गलियों का मौखिक ज्ञान होना।"
"driver","general","F2928","2928","driver-f2928-line-2928","सामान की मदद: यात्री का सामान गाड़ी में रखने और उतारने में ड्राइवर द्वारा पहल करना।"
"driver","general","F2937","2937","driver-f2937-line-2937","ड्राइवर स्लीप ट्रैक: रात की लंबी ड्यूटी के बाद ड्राइवर को 8 घंटे की अनिवार्य नींद का डिजिटल लॉक।"
"driver","general","F2938","2938","driver-f2938-line-2938","भाषा कुशलता ट्रेनिंग: ड्राइवर को बेसिक अंग्रेजी शब्दों (Hello, Welcome, Thank you) की ट्रेनिंग।"
"driver","general","F2941","2941","driver-f2941-line-2941","लोकल सिम कार्ड मदद: विदेशी पर्यटकों को स्थानीय सिम कार्ड दिलाने में ड्राइवर द्वारा सहायता।"
"driver","general","F2946","2946","driver-f2946-line-2946","डिजिटल इन्वेंट्री पिंग: गाड़ी में पानी की बोतल खत्म होने पर ड्राइवर को अगली दुकान का अलर्ट।"
"driver","general","F2976","2976","driver-f2976-line-2976","ड्राइवर सेल्फी अनिवार्य: ड्यूटी शुरू करने से पहले साफ वर्दी में ड्राइवर की सेल्फी।"
"driver","general","F2985","2985","driver-f2985-line-2985","ड्राइवर रेटिंग बैज: बेस्ट ड्राइवरों के लिए 'शाही रत्न' का डिजिटल बैज।"
"driver","general","F2991","2991","driver-f2991-line-2991","लाइसेंस एक्सपायरी पिंग: लाइसेंस रिन्यूअल के लिए ड्राइवर को 30 दिन पहले अलर्ट।"
"driver","general","F2999","2999","driver-f2999-line-2999","ड्राइवर बिहेवियर स्कोर: शांत ड्राइविंग करने वालों के लिए एक्स्ट्रा इंसेंटिव।"
"driver","general","F3009","3009","driver-f3009-line-3009","ड्राइवर विज़न टेस्ट: हर 6 महीने में ड्राइवरों के आंखों की जांच का डिजिटल रिकॉर्ड।"
"driver","general","F3033","3033","driver-f3033-line-3033","थार का रेगिस्तान: मरुस्थल के बढ़ते हुए कदम (March of Desert) और उसे रोकने के सरकारी प्रयास।"
"driver","general","F3116","3116","driver-f3116-line-3116","धोखाधड़ी अलर्ट: यदि कोई ड्राइवर ऐप बंद कर रास्ता बदलता है, तो एडमिन को तुरंत रेड पिंग।"
"driver","general","F3121","3121","driver-f3121-line-3121","ड्राइवर डॉक्यूमेंट एक्सपायरी: आरसी, इंश्योरेंस और परमिट खत्म होने से 15 दिन पहले ऑटो-वार्निंग।"
"driver","general","F3128","3128","driver-f3128-line-3128","वर्चुअल ट्रेनिंग रूम: नए ड्राइवरों के लिए वेबसाइट पर ही 'सत्कार और व्यवहार' की वीडियो क्लास।"
"driver","general","F3192","3192","driver-f3192-line-3192","ड्राइवर बिहेवियर एनालिसिस: ड्राइवर ने कितनी बार अचानक ब्रेक मारा, उसका ग्राफ एडमिन को भेजना।"
"driver","general","F3209","3209","driver-f3209-line-3209","प्रेडिक्टिव मेंटेनेंस अलर्ट: गाड़ी के किलोमीटर के आधार पर अगली सर्विसिंग से 15 दिन पहले ड्राइवर और एडमिन को अलर्ट।"
"driver","general","F3215","3215","driver-f3215-line-3215","ड्राइवर ब्लैकलिस्टिंग: नियमों का उल्लंघन करने वाले ड्राइवरों को एडमिन पैनल से तुरंत ब्लॉक करना।"
"driver","general","F3236","3236","driver-f3236-line-3236","ड्राइवर बिहेवियर स्कोर: तेज़ रफ़्तार या कठोर ब्रेक लगाने पर ड्राइवर की रेटिंग का ऑटो-कमी।"
"driver","general","F3246","3246","driver-f3246-line-3246","ड्राइवर अटेंडेंस लॉग: ड्राइवर ने कितने बजे ड्यूटी शुरू की और कितनी बार 'ब्रेक' लिया, इसका पूरा रिकॉर्ड।"
"driver","general","F3249","3249","driver-f3249-line-3249","ऑटो-फीडबैक लूप: यदि किसी ड्राइवर को 3 स्टार से कम रेटिंग मिलती है, तो उसे एडमिन पैनल द्वारा स्वतः 'वॉर्निंग' भेजना।"
"driver","general","F3251","3251","driver-f3251-line-3251","पेमेंट सैटलमेंट क्लॉक: ड्राइवरों को उनके हिस्से का पैसा भेजने की समय-सीमा का डिजिटल ट्रैकर।"
"driver","general","F3279","3279","driver-f3279-line-3279","ड्राइवर वर्दी सेल्फी: ड्यूटी शुरू करने से पहले साफ वर्दी और पगड़ी में ड्राइवर की फोटो अपडेट।"
"driver","general","F3282","3282","driver-f3282-line-3282","ड्राइवर बिहेवियर स्कोर: तेज़ रफ़्तार या कठोर ब्रेक लगाने पर ड्राइवर की रेटिंग कम होना।"
"driver","general","F3296","3296","driver-f3296-line-3296","ऑटो-इंसेंटिव कैलकुलेटर: महीने में सबसे अच्छी रेटिंग पाने वाले ड्राइवर को स्वतः बोनस देने का सिस्टम।"
"driver","general","F3297","3297","driver-f3297-line-3297","फ्यूल कार्ड सिंक: ड्राइवर द्वारा पेट्रोल भरवाने की रसीद को सीधे एडमिन पैनल पर अपडेट करना।"
"driver","general","F3302","3302","driver-f3302-line-3302","रिमोट डेटा वाइप: सुरक्षा कारणों से किसी ड्राइवर का फोन खो जाने पर उसका आईडी डेटा दूर से डिलीट करना।"
"driver","general","F3308","3308","driver-f3308-line-3308","ऑटोमैटिक भाषा पहचान: विदेशी सैलानी के बोलते ही एआई द्वारा उनकी भाषा पहचान कर ड्राइवर को अनुवाद सुनाना।"
"driver","general","F3312","3312","driver-f3312-line-3312","एआई सुरक्षा कैमरा सिंक: गाड़ी के अंदर कैमरा द्वारा ड्राइवर की नींद या थकान को पहचान कर अलर्ट बजाना।"
"driver","general","F3329","3329","driver-f3329-line-3329","ड्राइवर ग्रूमिंग चेक: वर्दी, साफ़ा और नेमप्लेट का रीयल-टाइम फोटो वेरिफिकेशन।"
"driver","general","F3332","3332","driver-f3332-line-3332","ड्राइवर रेटिंग और रिवार्ड्स: बेस्ट परफॉरमेंस वाले ड्राइवरों को 'शाही रत्न' का तमगा।"
"driver","general","F3335","3335","driver-f3335-line-3335","वाहन फिटनेस रिपोर्ट: टायर की स्थिति और ब्रेक की जांच का साप्ताहिक डिजिटल प्रमाण।"
"driver","general","F3346","3346","driver-f3346-line-3346","विषय 6: डिजिटल भुगतान एवं वॉलेट (Financial Ecosystem)"
"driver","general","F3356","3356","driver-f3356-line-3356","वाहन टायर लाइफ: रीयल-टाइम टायर घिसाव का डेटा एडमिन हेतु।"
